round,algorithm,class_name,precision,recall,f1_score,support,improvement_from_prev,timestamp
1,FedProx,Normal,0.19023689877961233,0.594170403587444,0.28820010875475804,446,0.28820010875475804,2025-08-19T21:19:05.126843
1,FedProx,DDoS,0.20465116279069767,0.17813765182186234,0.19047619047619047,494,0.19047619047619047,2025-08-19T21:19:05.126843
1,FedProx,DoS,0.14705882352941177,0.01141552511415525,0.0211864406779661,438,0.0211864406779661,2025-08-19T21:19:05.126843
1,FedProx,Reconnaissance,0.2518518518518518,0.07488986784140969,0.11544991511035654,454,0.11544991511035654,2025-08-19T21:19:05.126843
1,FedProx,Theft,0.14935064935064934,0.09829059829059829,0.11855670103092783,468,0.11855670103092783,2025-08-19T21:19:05.126843
2,FedProx,Normal,0.1897891231964484,0.24675324675324675,0.21455457967377667,693,-0.07364552908098138,2025-08-19T21:19:17.198265
2,FedProx,DDoS,0.1992373689227836,0.29772079772079774,0.23872073101085092,702,0.04824454053466046,2025-08-19T21:19:17.198265
2,FedProx,DoS,0.17766497461928935,0.05239520958083832,0.08092485549132948,668,0.05973841481336338,2025-08-19T21:19:17.198265
2,FedProx,Reconnaissance,0.1993911719939117,0.18876080691642652,0.1939304219096965,694,0.07848050679933996,2025-08-19T21:19:17.198265
2,FedProx,Theft,0.1780185758513932,0.16594516594516595,0.1717699775952203,693,0.05321327656429248,2025-08-19T21:19:17.198265
3,FedProx,Normal,0.19646365422396855,0.17411491584445735,0.18461538461538463,1723,-0.029939195058392043,2025-08-19T21:19:33.510559
3,FedProx,DDoS,0.2001479837217906,0.30274202574146614,0.2409799554565702,1787,0.002259224445719271,2025-08-19T21:19:33.510559
3,FedProx,DoS,0.1936813186813187,0.08264947245017586,0.11585866885784718,1706,0.0349338133665177,2025-08-19T21:19:33.510559
3,FedProx,Reconnaissance,0.20871327254305977,0.22427871529667937,0.2162162162162162,1837,0.022285794306519696,2025-08-19T21:19:33.510559
3,FedProx,Theft,0.20281543274244004,0.216471897607123,0.20942126514131898,1797,0.03765128754609867,2025-08-19T21:19:33.510559
4,FedProx,Normal,0.18789808917197454,0.1354764638346728,0.15743829219479655,1742,-0.027177092420588078,2025-08-19T21:19:48.629761
4,FedProx,DDoS,0.2057721139430285,0.3048306496390894,0.24569254866860596,1801,0.004712593212035765,2025-08-19T21:19:48.629761
4,FedProx,DoS,0.19426048565121412,0.1008595988538682,0.13278008298755184,1745,0.01692141412970466,2025-08-19T21:19:48.629761
4,FedProx,Reconnaissance,0.20302013422818793,0.25979602791196993,0.22792559453732045,1863,0.011709378321104247,2025-08-19T21:19:48.629761
4,FedProx,Theft,0.19764837625979842,0.19091400757166035,0.19422283356258596,1849,-0.015198431578733018,2025-08-19T21:19:48.629761
5,FedProx,Normal,0.1921212121212121,0.12664802237315223,0.15266072718516735,2503,-0.004777565009629198,2025-08-19T21:20:03.554833
5,FedProx,DDoS,0.19797979797979798,0.2701851122489169,0.2285143237841439,2539,-0.01717822488446205,2025-08-19T21:20:03.554833
5,FedProx,DoS,0.18780658724597057,0.10885458976441917,0.13782463358189764,2462,0.0050445505943458036,2025-08-19T21:20:03.554833
5,FedProx,Reconnaissance,0.19938990571270104,0.2724516862447897,0.23026421136909528,2639,0.0023386168317748313,2025-08-19T21:20:03.554833
5,FedProx,Theft,0.1960030745580323,0.1956271576524741,0.1958149356882319,2607,0.00159210212564595,2025-08-19T21:20:03.554833
6,FedProx,Normal,0.19267955801104972,0.11146624051138633,0.14123006833712984,2503,-0.011430658848037512,2025-08-19T21:20:19.083270
6,FedProx,DDoS,0.19884169884169883,0.2839700669554943,0.23390105433901054,2539,0.005386730554866631,2025-08-19T21:20:19.083270
6,FedProx,DoS,0.18754055807916936,0.1173842404549147,0.14439170622033476,2462,0.006567072638437116,2025-08-19T21:20:19.083270
6,FedProx,Reconnaissance,0.20122630992196208,0.2735884804850322,0.2318933675927413,2639,0.001629156223646011,2025-08-19T21:20:19.083270
6,FedProx,Theft,0.19199057714958775,0.18757192174913695,0.189755529685681,2607,-0.006059406002550921,2025-08-19T21:20:19.083270
7,FedProx,Normal,0.19120654396728015,0.10891089108910891,0.13877551020408166,1717,-0.002454558133048179,2025-08-19T21:20:32.658183
7,FedProx,DDoS,0.19061461794019935,0.2703180212014134,0.22357525572333173,1698,-0.01032579861567881,2025-08-19T21:20:32.658183
7,FedProx,DoS,0.19365079365079366,0.14336075205640422,0.16475354490209318,1702,0.02036183868175842,2025-08-19T21:20:32.658183
7,FedProx,Reconnaissance,0.19939690915944214,0.29405225125069484,0.2376460017969452,1799,0.00575263420420391,2025-08-19T21:20:32.658183
7,FedProx,Theft,0.2039972432804962,0.1613958560523446,0.1802130898021309,1834,-0.00954243988355008,2025-08-19T21:20:32.658183
8,FedProx,Normal,0.19796215429403202,0.0827250608272506,0.11668811668811668,1644,-0.022087393515964976,2025-08-19T21:20:47.001902
8,FedProx,DDoS,0.19463356027232678,0.29101796407185626,0.23326133909287255,1670,0.009686083369540827,2025-08-19T21:20:47.001902
8,FedProx,DoS,0.18950437317784258,0.1586333129957291,0.1727000996346729,1639,0.007946554732579714,2025-08-19T21:20:47.001902
8,FedProx,Reconnaissance,0.19983136593591905,0.27008547008547007,0.22970680881996605,1755,-0.007939192976979148,2025-08-19T21:20:47.001902
8,FedProx,Theft,0.18725361366622864,0.16360505166475317,0.1746323529411765,1742,-0.005580736860954422,2025-08-19T21:20:47.001902
9,FedProx,Normal,0.18674698795180722,0.08244680851063829,0.1143911439114391,752,-0.0022969727766775777,2025-08-19T21:20:54.561245
9,FedProx,DDoS,0.18280632411067194,0.255524861878453,0.21313364055299538,724,-0.02012769853987717,2025-08-19T21:20:54.561245
9,FedProx,DoS,0.17933130699088146,0.16098226466575716,0.16966211358734723,733,-0.0030379860473256637,2025-08-19T21:20:54.561245
9,FedProx,Reconnaissance,0.19043624161073824,0.2994722955145119,0.2328205128205128,758,0.003113704000546752,2025-08-19T21:20:54.561245
9,FedProx,Theft,0.17625899280575538,0.1251596424010217,0.14637789395070946,783,-0.028254458990467024,2025-08-19T21:20:54.561245
10,FedProx,Normal,0.21370967741935484,0.055381400208986416,0.0879668049792531,957,-0.026424338932186,2025-08-19T21:21:01.345056
10,FedProx,DDoS,0.20359848484848486,0.2209660842754368,0.21192705766387385,973,-0.001206582889121538,2025-08-19T21:21:01.345056
10,FedProx,DoS,0.18255908720456399,0.23880597014925373,0.20692840646651273,938,0.0372662928791655,2025-08-19T21:21:01.345056
10,FedProx,Reconnaissance,0.19337848006019565,0.26522187822497423,0.2236727589208007,969,-0.009147753899712091,2025-08-19T21:21:01.345056
10,FedProx,Theft,0.1946808510638298,0.19003115264797507,0.19232790331056226,963,0.0459500093598528,2025-08-19T21:21:01.345056
